id_usuario,género,edad,país,tipo_suscripción,tiempo_escucha,canciones_por_día,tasa_de_saltos,tipo_de_dispositivo,anuncios_por_semana,escucha_sin_conexion,cancelo_suscripcion
1626,Otro,27,Australia,Gratis,204,23,0.49,Móvil,8,No,Sí
1627,Masculino,54,Reino Unido,Premium,203,97,0.08,Computadora,0,Sí,No
1628,Femenino,51,Canadá,Premium,145,30,0.42,Web,0,Sí,No
1629,Otro,45,Alemania,Familiar,272,14,0.31,Móvil,0,Sí,Sí
1630,Otro,21,PK,Gratis,141,26,0.43,Móvil,36,No,Sí
1631,Femenino,37,Reino Unido,Familiar,222,15,0.02,Computadora,0,Sí,No
1632,Masculino,27,IN,Premium,165,35,0.58,Web,0,Sí,No
1633,Femenino,28,Canadá,Gratis,215,35,0.06,Móvil,19,No,No
1634,Masculino,22,PK,Estudiante,111,48,0.01,Web,0,Sí,No
1635,Femenino,49,Reino Unido,Estudiante,55,40,0.44,Web,0,Sí,No
1636,Femenino,16,Alemania,Estudiante,184,83,0.14,Móvil,0,Sí,Sí
1637,Masculino,31,PK,Gratis,56,56,0.14,Móvil,20,No,No
1638,Masculino,28,Alemania,Familiar,52,21,0.09,Web,0,Sí,Sí
1639,Femenino,48,Australia,Gratis,292,23,0.45,Web,39,No,No
1640,Otro,45,PK,Premium,155,7,0.27,Web,0,Sí,No
1641,Masculino,18,Alemania,Estudiante,274,43,0.49,Computadora,0,Sí,No
1642,Otro,54,PK,Premium,299,64,0.19,Computadora,0,Sí,No
1643,Otro,35,Canadá,Gratis,262,54,0.32,Web,19,No,No
1644,Masculino,46,Reino Unido,Premium,224,27,0.16,Móvil,0,Sí,No
1645,Otro,24,EE.UU.,Estudiante,283,8,0.56,Computadora,0,Sí,No
1646,Femenino,41,Alemania,Premium,220,87,0.19,Móvil,0,Sí,No
1647,Femenino,39,Reino Unido,Estudiante,95,91,0.16,Computadora,0,Sí,No
1648,Masculino,41,PK,Estudiante,64,38,0.54,Web,0,Sí,No
1649,Masculino,40,PK,Familiar,145,99,0.1,Computadora,0,Sí,No
1650,Masculino,40,Alemania,Estudiante,25,25,0.41,Web,0,Sí,No
1651,Otro,30,PK,Estudiante,25,62,0.23,Web,0,Sí,No
1652,Masculino,18,Reino Unido,Familiar,137,72,0.15,Móvil,0,Sí,No
1653,Masculino,52,Canadá,Familiar,59,79,0.48,Móvil,0,Sí,Sí
1654,Femenino,56,Australia,Estudiante,236,65,0.58,Computadora,0,Sí,No
1655,Masculino,57,Francia,Gratis,158,51,0.2,Computadora,42,No,Sí
1656,Otro,36,Reino Unido,Familiar,135,1,0.04,Móvil,0,Sí,No
1657,Masculino,47,Canadá,Gratis,99,63,0.08,Web,31,No,No
1658,Femenino,37,Reino Unido,Gratis,138,98,0.54,Web,17,No,Sí
1659,Masculino,48,Alemania,Premium,107,9,0.04,Móvil,0,Sí,No
1660,Masculino,53,Reino Unido,Estudiante,196,3,0.07,Móvil,0,Sí,No
1661,Femenino,17,Canadá,Premium,151,53,0.25,Web,0,Sí,No
1662,Otro,54,Canadá,Gratis,218,76,0.41,Móvil,49,No,No
1663,Otro,55,EE.UU.,Estudiante,33,93,0.09,Móvil,0,Sí,No
1664,Masculino,35,Reino Unido,Premium,138,31,0.26,Web,0,Sí,No
1665,Masculino,37,Reino Unido,Premium,221,65,0.01,Móvil,0,Sí,No
1666,Masculino,34,Alemania,Premium,234,7,0.01,Web,0,Sí,No
1667,Otro,33,Australia,Gratis,236,56,0.17,Web,19,No,No
1668,Femenino,55,IN,Gratis,242,14,0.04,Computadora,17,No,No
1669,Masculino,24,PK,Estudiante,118,60,0.51,Móvil,0,Sí,Sí
1670,Femenino,35,Reino Unido,Estudiante,98,45,0.14,Web,0,Sí,No
1671,Masculino,41,Alemania,Estudiante,108,74,0.36,Web,0,Sí,Sí
1672,Otro,51,IN,Estudiante,198,41,0.47,Móvil,0,Sí,Sí
1673,Femenino,16,Francia,Premium,148,76,0.5,Computadora,0,Sí,No
1674,Masculino,45,Alemania,Estudiante,198,4,0.15,Computadora,0,Sí,No
1675,Otro,34,Australia,Familiar,245,20,0.12,Computadora,0,Sí,No
1676,Femenino,48,IN,Gratis,272,96,0.34,Computadora,46,No,No
1677,Femenino,49,Canadá,Estudiante,24,25,0.2,Computadora,0,Sí,No
1678,Masculino,46,IN,Premium,291,29,0.03,Web,0,Sí,No
1679,Masculino,35,Francia,Premium,244,42,0.48,Computadora,0,Sí,No
1680,Femenino,18,Alemania,Estudiante,29,5,0.01,Web,0,Sí,No
1681,Femenino,36,EE.UU.,Gratis,189,30,0.53,Computadora,20,No,No
1682,Femenino,58,Reino Unido,Gratis,237,52,0.19,Web,19,No,No
1683,Femenino,24,Alemania,Gratis,246,51,0.37,Móvil,30,No,No
1684,Femenino,46,IN,Gratis,213,44,0.35,Móvil,32,No,No
1685,Otro,35,Reino Unido,Gratis,182,38,0.53,Web,40,No,No
1686,Femenino,34,Alemania,Gratis,16,46,0.01,Web,47,No,No
1687,Masculino,18,Francia,Familiar,294,3,0.44,Web,0,Sí,No
1688,Femenino,39,EE.UU.,Gratis,140,54,0.16,Computadora,33,No,Sí
1689,Femenino,33,Francia,Gratis,110,11,0.52,Computadora,19,No,No
1690,Femenino,29,Reino Unido,Gratis,93,99,0.25,Móvil,47,No,Sí
1691,Masculino,41,IN,Premium,221,64,0.35,Web,0,Sí,Sí
1692,Femenino,35,Reino Unido,Premium,142,1,0.59,Computadora,0,Sí,Sí
1693,Masculino,51,Canadá,Estudiante,72,43,0.38,Móvil,0,Sí,No
1694,Masculino,45,Canadá,Estudiante,256,50,0.21,Móvil,0,Sí,No
1695,Femenino,17,Australia,Gratis,66,25,0.52,Computadora,18,No,No
1696,Masculino,29,Reino Unido,Premium,81,21,0.19,Móvil,0,Sí,No
1697,Femenino,30,Alemania,Estudiante,37,79,0.53,Móvil,0,Sí,No
1698,Masculino,52,EE.UU.,Premium,92,60,0.55,Móvil,0,Sí,Sí
1699,Femenino,53,EE.UU.,Familiar,32,6,0.19,Web,0,Sí,Sí
1700,Femenino,34,Alemania,Estudiante,175,8,0.01,Computadora,0,Sí,No
1701,Masculino,32,Alemania,Familiar,106,44,0.58,Móvil,0,Sí,No
1702,Masculino,58,Francia,Premium,154,28,0.19,Web,0,Sí,Sí
1703,Otro,23,IN,Premium,210,66,0.01,Móvil,0,Sí,No
1704,Masculino,16,Alemania,Familiar,226,78,0.38,Web,0,Sí,No
1705,Otro,57,Alemania,Estudiante,78,21,0.08,Web,0,Sí,No
1706,Femenino,25,Francia,Gratis,220,89,0.56,Web,33,No,Sí
1707,Otro,53,Reino Unido,Familiar,124,97,0.47,Computadora,0,Sí,No
1708,Otro,59,EE.UU.,Estudiante,217,37,0.07,Web,0,Sí,No
1709,Masculino,21,Canadá,Gratis,41,43,0.17,Móvil,22,No,No
1710,Otro,22,Canadá,Premium,205,94,0.26,Computadora,0,Sí,Sí
1711,Masculino,16,EE.UU.,Premium,166,14,0.18,Móvil,0,Sí,No
1712,Masculino,43,EE.UU.,Estudiante,271,66,0.54,Móvil,0,Sí,No
1713,Otro,59,Alemania,Gratis,66,35,0.0,Web,49,No,No
1714,Femenino,52,Reino Unido,Estudiante,280,53,0.41,Móvil,0,Sí,No
1715,Femenino,50,Alemania,Gratis,62,78,0.47,Web,26,No,No
1716,Otro,57,Australia,Estudiante,53,96,0.28,Computadora,0,Sí,No
1717,Femenino,37,Francia,Premium,90,80,0.3,Computadora,0,Sí,Sí
1718,Masculino,19,Alemania,Estudiante,23,50,0.43,Computadora,0,Sí,No
1719,Masculino,29,IN,Gratis,57,78,0.45,Web,37,No,No
1720,Femenino,46,Alemania,Estudiante,226,22,0.08,Web,0,Sí,No
1721,Femenino,53,Reino Unido,Estudiante,274,71,0.55,Móvil,0,Sí,No
1722,Masculino,23,IN,Estudiante,133,93,0.48,Móvil,0,Sí,Sí
1723,Otro,34,Canadá,Gratis,95,71,0.52,Web,34,No,Sí
1724,Femenino,49,Francia,Premium,68,3,0.26,Computadora,0,Sí,No
1725,Femenino,23,EE.UU.,Estudiante,146,57,0.4,Web,0,Sí,No
1726,Masculino,16,IN,Gratis,281,79,0.19,Web,15,No,No
1727,Femenino,32,EE.UU.,Gratis,59,26,0.33,Web,23,No,No
1728,Femenino,21,Australia,Familiar,263,1,0.02,Web,0,Sí,No
1729,Femenino,40,Alemania,Gratis,180,37,0.19,Computadora,45,No,No
1730,Femenino,59,IN,Gratis,188,36,0.4,Móvil,16,No,Sí
1731,Femenino,45,PK,Gratis,99,77,0.55,Móvil,6,No,No
1732,Femenino,38,Francia,Premium,290,76,0.38,Web,0,Sí,No
1733,Otro,49,Reino Unido,Familiar,239,93,0.54,Computadora,0,Sí,No
1734,Femenino,17,Australia,Familiar,114,40,0.35,Web,0,Sí,Sí
1735,Masculino,19,IN,Estudiante,23,15,0.48,Computadora,0,Sí,No
1736,Otro,39,PK,Gratis,89,20,0.09,Web,34,No,No
1737,Masculino,22,Alemania,Premium,279,20,0.51,Móvil,0,Sí,No
1738,Otro,20,Reino Unido,Premium,180,80,0.42,Web,0,Sí,No
1739,Masculino,52,Canadá,Estudiante,154,88,0.39,Móvil,0,Sí,No
1740,Otro,23,Reino Unido,Premium,267,84,0.16,Móvil,0,Sí,No
1741,Masculino,20,Australia,Familiar,119,63,0.41,Computadora,0,Sí,No
1742,Femenino,34,EE.UU.,Familiar,167,54,0.01,Móvil,0,Sí,No
1743,Femenino,32,Francia,Gratis,111,70,0.18,Web,13,No,No
1744,Femenino,47,Francia,Familiar,87,30,0.45,Web,0,Sí,Sí
1745,Masculino,26,Alemania,Gratis,163,76,0.58,Móvil,36,No,Sí
1746,Otro,59,IN,Premium,283,3,0.37,Móvil,0,Sí,No
1747,Otro,16,PK,Familiar,90,58,0.15,Móvil,0,Sí,No
1748,Femenino,35,Reino Unido,Premium,101,27,0.55,Computadora,0,Sí,Sí
1749,Femenino,57,EE.UU.,Familiar,64,82,0.5,Móvil,0,Sí,No
1750,Otro,26,Reino Unido,Gratis,137,58,0.0,Web,28,No,No
1751,Femenino,20,Canadá,Familiar,189,29,0.27,Computadora,0,Sí,No
1752,Masculino,27,Canadá,Estudiante,134,46,0.46,Web,0,Sí,Sí
1753,Otro,17,IN,Estudiante,173,79,0.41,Móvil,0,Sí,No
1754,Masculino,57,Reino Unido,Premium,219,73,0.07,Computadora,0,Sí,No
1755,Femenino,49,Reino Unido,Premium,156,19,0.4,Computadora,0,Sí,No
1756,Masculino,45,Alemania,Estudiante,285,60,0.07,Móvil,0,Sí,Sí
1757,Femenino,57,Francia,Familiar,179,97,0.19,Web,0,Sí,No
1758,Masculino,44,Australia,Estudiante,12,17,0.5,Web,0,Sí,No
1759,Masculino,34,IN,Gratis,137,18,0.28,Móvil,38,No,No
1760,Otro,23,IN,Premium,105,79,0.26,Computadora,0,Sí,Sí
1761,Otro,36,Australia,Gratis,72,3,0.15,Móvil,48,No,No
1762,Masculino,34,Canadá,Premium,171,45,0.15,Web,0,Sí,No
1763,Otro,54,Alemania,Gratis,290,91,0.42,Computadora,41,No,Sí
1764,Otro,35,Francia,Familiar,47,29,0.54,Computadora,0,Sí,No
1765,Femenino,31,PK,Estudiante,154,47,0.31,Web,0,Sí,Sí
1766,Masculino,50,Alemania,Gratis,50,96,0.05,Móvil,33,No,No
1767,Otro,17,Alemania,Estudiante,59,41,0.31,Móvil,0,Sí,No
1768,Femenino,49,Reino Unido,Estudiante,166,80,0.49,Computadora,0,Sí,No
1769,Otro,21,Alemania,Familiar,214,11,0.03,Computadora,0,Sí,No
1770,Otro,46,Alemania,Premium,157,71,0.52,Computadora,0,Sí,No
1771,Otro,53,Reino Unido,Estudiante,38,44,0.15,Web,0,Sí,No
1772,Femenino,52,Alemania,Premium,243,4,0.21,Computadora,0,Sí,No
1773,Otro,35,Alemania,Estudiante,261,57,0.28,Web,0,Sí,No
1774,Masculino,21,Reino Unido,Estudiante,113,71,0.5,Web,0,Sí,Sí
1775,Otro,34,Reino Unido,Premium,294,71,0.2,Computadora,0,Sí,Sí
1776,Otro,33,Alemania,Estudiante,50,85,0.43,Computadora,0,Sí,No
1777,Otro,26,IN,Estudiante,209,35,0.2,Web,0,Sí,No
1778,Femenino,22,EE.UU.,Premium,274,37,0.05,Web,0,Sí,No
1779,Masculino,22,EE.UU.,Gratis,156,53,0.06,Web,45,No,No
1780,Femenino,27,IN,Premium,27,18,0.03,Móvil,0,Sí,No
1781,Otro,37,Australia,Gratis,276,21,0.07,Móvil,20,No,No
1782,Femenino,29,IN,Familiar,142,76,0.32,Móvil,0,Sí,Sí
1783,Masculino,28,Reino Unido,Premium,277,80,0.16,Móvil,0,Sí,Sí
1784,Femenino,21,EE.UU.,Gratis,150,46,0.41,Computadora,18,No,No
1785,Masculino,46,Reino Unido,Premium,169,28,0.15,Móvil,0,Sí,Sí
1786,Masculino,25,Canadá,Gratis,52,72,0.18,Computadora,26,No,No
1787,Femenino,59,Alemania,Familiar,72,10,0.36,Web,0,Sí,Sí
1788,Femenino,37,IN,Premium,197,34,0.56,Computadora,0,Sí,No
1789,Masculino,55,Australia,Familiar,54,27,0.31,Computadora,0,Sí,Sí
1790,Otro,57,Francia,Gratis,32,10,0.01,Web,35,No,No
1791,Masculino,48,IN,Familiar,216,70,0.23,Computadora,0,Sí,No
1792,Otro,49,IN,Estudiante,155,54,0.42,Computadora,0,Sí,No
1793,Masculino,16,Alemania,Premium,186,52,0.42,Web,0,Sí,Sí
1794,Masculino,46,Australia,Gratis,16,44,0.31,Computadora,26,No,No
1795,Masculino,47,PK,Gratis,268,86,0.01,Móvil,9,No,No
1796,Otro,36,IN,Gratis,278,55,0.11,Computadora,27,No,Sí
1797,Otro,34,Australia,Premium,233,90,0.42,Web,0,Sí,No
1798,Otro,57,EE.UU.,Familiar,172,29,0.41,Web,0,Sí,No
1799,Otro,45,Alemania,Gratis,162,85,0.04,Web,43,No,No
1800,Masculino,52,Canadá,Familiar,95,9,0.02,Móvil,0,Sí,Sí
1801,Femenino,24,Alemania,Familiar,157,93,0.17,Móvil,0,Sí,Sí
1802,Otro,24,IN,Estudiante,220,34,0.17,Computadora,0,Sí,No
1803,Otro,29,IN,Premium,296,39,0.43,Computadora,0,Sí,No
1804,Otro,47,Alemania,Estudiante,66,60,0.13,Computadora,0,Sí,Sí
1805,Masculino,55,EE.UU.,Premium,170,29,0.29,Móvil,0,Sí,No
1806,Femenino,41,Australia,Premium,36,67,0.42,Web,0,Sí,No
1807,Masculino,57,Canadá,Familiar,199,25,0.08,Web,0,Sí,Sí
1808,Masculino,22,Australia,Premium,127,31,0.26,Móvil,0,Sí,Sí
1809,Masculino,41,PK,Gratis,34,66,0.27,Móvil,10,No,Sí
1810,Masculino,29,Alemania,Estudiante,293,60,0.04,Computadora,0,Sí,No
1811,Masculino,59,Francia,Premium,63,83,0.34,Móvil,0,Sí,Sí
1812,Masculino,17,IN,Premium,101,52,0.12,Web,0,Sí,No
1813,Masculino,32,Reino Unido,Premium,187,38,0.33,Web,0,Sí,No
1814,Otro,42,Alemania,Gratis,131,87,0.09,Móvil,12,No,No
1815,Femenino,46,Francia,Premium,14,37,0.57,Computadora,0,Sí,No
1816,Otro,53,Australia,Gratis,141,87,0.5,Web,47,No,No
1817,Masculino,16,Alemania,Familiar,120,56,0.29,Computadora,0,Sí,No
1818,Otro,19,Francia,Gratis,102,26,0.46,Móvil,44,No,No
1819,Masculino,51,Australia,Gratis,140,53,0.37,Web,20,No,Sí
1820,Otro,43,IN,Estudiante,171,69,0.37,Móvil,0,Sí,No
1821,Masculino,59,Canadá,Premium,243,62,0.51,Computadora,0,Sí,No
1822,Femenino,52,EE.UU.,Familiar,119,2,0.21,Móvil,0,Sí,No
1823,Otro,51,PK,Gratis,263,44,0.45,Web,19,No,No
1824,Femenino,26,IN,Premium,66,29,0.22,Móvil,0,Sí,No
1825,Femenino,26,Reino Unido,Familiar,10,75,0.59,Móvil,0,Sí,No
1826,Otro,20,IN,Familiar,203,49,0.53,Móvil,0,Sí,No
1827,Femenino,33,Francia,Estudiante,235,72,0.26,Web,0,Sí,No
1828,Otro,56,Reino Unido,Premium,201,42,0.15,Móvil,0,Sí,No
1829,Masculino,33,Australia,Gratis,181,81,0.28,Computadora,14,No,No
1830,Masculino,31,IN,Estudiante,239,16,0.16,Web,0,Sí,No
1831,Masculino,58,Alemania,Premium,10,8,0.59,Computadora,0,Sí,No
1832,Otro,22,EE.UU.,Gratis,93,10,0.03,Móvil,12,No,No
1833,Femenino,48,Francia,Premium,183,26,0.32,Computadora,0,Sí,No
1834,Masculino,17,Australia,Estudiante,234,45,0.01,Web,0,Sí,No
1835,Otro,35,Alemania,Estudiante,197,30,0.21,Computadora,0,Sí,No
1836,Otro,39,Alemania,Gratis,62,15,0.42,Móvil,49,No,No
1837,Masculino,16,Reino Unido,Familiar,157,20,0.2,Web,0,Sí,No
1838,Femenino,48,Australia,Estudiante,124,23,0.47,Móvil,0,Sí,No
1839,Otro,42,Reino Unido,Premium,64,84,0.19,Computadora,0,Sí,No
1840,Femenino,20,Australia,Familiar,276,47,0.57,Móvil,0,Sí,No
1841,Femenino,26,PK,Estudiante,40,71,0.21,Computadora,0,Sí,Sí
1842,Otro,37,EE.UU.,Premium,226,5,0.08,Computadora,0,Sí,Sí
1843,Masculino,51,PK,Premium,267,11,0.06,Computadora,0,Sí,No
1844,Masculino,42,Reino Unido,Gratis,297,12,0.54,Computadora,15,No,No
1845,Femenino,25,Canadá,Familiar,44,80,0.42,Móvil,0,Sí,No
1846,Masculino,18,Canadá,Gratis,264,52,0.33,Computadora,19,No,No
1847,Masculino,19,Francia,Familiar,125,65,0.49,Móvil,0,Sí,No
1848,Femenino,23,Francia,Premium,263,82,0.25,Computadora,0,Sí,Sí
1849,Femenino,17,Alemania,Gratis,285,6,0.19,Web,18,No,No
1850,Masculino,22,Canadá,Premium,128,26,0.08,Web,0,Sí,Sí
1851,Femenino,20,Canadá,Gratis,80,74,0.55,Computadora,49,No,Sí
1852,Femenino,30,Australia,Estudiante,66,35,0.11,Móvil,0,Sí,No
1853,Otro,31,Alemania,Estudiante,84,87,0.46,Móvil,0,Sí,No
1854,Masculino,17,EE.UU.,Familiar,136,98,0.27,Web,0,Sí,Sí
1855,Otro,28,IN,Estudiante,273,61,0.04,Web,0,Sí,No
1856,Otro,24,PK,Gratis,297,12,0.39,Computadora,6,No,No
1857,Femenino,32,Francia,Familiar,96,70,0.21,Web,0,Sí,No
1858,Femenino,26,IN,Premium,26,54,0.25,Computadora,0,Sí,Sí
1859,Femenino,42,Australia,Premium,29,78,0.21,Web,0,Sí,No
1860,Masculino,39,Reino Unido,Familiar,94,80,0.23,Móvil,0,Sí,No
1861,Otro,19,Francia,Familiar,129,97,0.28,Móvil,0,Sí,Sí
1862,Otro,22,EE.UU.,Premium,251,30,0.55,Computadora,0,Sí,Sí
1863,Otro,55,Alemania,Estudiante,279,90,0.47,Computadora,0,Sí,No
1864,Masculino,51,PK,Estudiante,239,36,0.37,Web,0,Sí,No
1865,Otro,42,Reino Unido,Familiar,199,22,0.4,Móvil,0,Sí,Sí
1866,Otro,35,IN,Premium,45,33,0.53,Móvil,0,Sí,No
1867,Otro,34,Canadá,Gratis,84,43,0.31,Móvil,39,No,No
1868,Femenino,45,Australia,Premium,58,36,0.55,Computadora,0,Sí,Sí
1869,Masculino,27,Australia,Premium,279,29,0.46,Web,0,Sí,Sí
1870,Otro,36,Canadá,Gratis,287,44,0.07,Móvil,32,No,No
1871,Masculino,37,IN,Premium,187,74,0.05,Móvil,0,Sí,No
1872,Otro,21,Francia,Gratis,116,84,0.59,Computadora,18,No,Sí
1873,Femenino,57,IN,Premium,30,43,0.32,Móvil,0,Sí,No
1874,Femenino,56,PK,Estudiante,241,39,0.42,Computadora,0,Sí,Sí
1875,Otro,58,Reino Unido,Premium,282,35,0.45,Computadora,0,Sí,No
1876,Masculino,33,PK,Familiar,33,65,0.28,Web,0,Sí,No
1877,Masculino,57,Francia,Familiar,82,96,0.43,Web,0,Sí,Sí
1878,Masculino,37,EE.UU.,Gratis,21,40,0.35,Web,36,No,No
1879,Otro,51,Alemania,Estudiante,186,6,0.44,Web,0,Sí,Sí
1880,Femenino,23,Reino Unido,Gratis,19,46,0.34,Web,13,No,No
1881,Masculino,56,EE.UU.,Estudiante,85,80,0.14,Computadora,0,Sí,No
1882,Otro,54,Alemania,Estudiante,278,57,0.21,Computadora,0,Sí,No
1883,Masculino,43,Francia,Premium,88,35,0.36,Computadora,0,Sí,Sí
1884,Otro,22,IN,Premium,245,42,0.28,Computadora,0,Sí,No
1885,Masculino,47,Canadá,Estudiante,139,33,0.19,Computadora,0,Sí,No
1886,Otro,45,Francia,Estudiante,151,39,0.25,Web,0,Sí,No
1887,Masculino,18,EE.UU.,Gratis,165,21,0.05,Web,43,No,No
1888,Otro,56,Alemania,Familiar,146,64,0.16,Móvil,0,Sí,No
1889,Otro,55,Alemania,Gratis,252,52,0.25,Computadora,49,No,Sí
1890,Masculino,48,Australia,Familiar,206,7,0.27,Web,0,Sí,No
1891,Masculino,22,EE.UU.,Gratis,200,64,0.32,Web,42,No,No
1892,Masculino,28,Australia,Estudiante,71,18,0.42,Computadora,0,Sí,No
1893,Otro,45,Australia,Familiar,171,44,0.43,Web,0,Sí,No
1894,Otro,58,IN,Premium,26,55,0.59,Web,0,Sí,No
1895,Otro,31,Alemania,Premium,236,19,0.24,Móvil,0,Sí,Sí
1896,Otro,42,PK,Gratis,136,25,0.05,Móvil,9,No,No
1897,Otro,58,Australia,Gratis,164,54,0.58,Web,24,No,No
1898,Masculino,48,Canadá,Premium,169,26,0.12,Computadora,0,Sí,No
1899,Femenino,58,Australia,Familiar,285,94,0.57,Computadora,0,Sí,Sí
1900,Masculino,38,Alemania,Gratis,105,25,0.21,Móvil,27,No,Sí
1901,Otro,18,Francia,Premium,217,87,0.39,Web,0,Sí,No
1902,Masculino,28,EE.UU.,Premium,204,40,0.2,Web,0,Sí,Sí
1903,Masculino,44,Francia,Premium,107,4,0.53,Web,0,Sí,Sí
1904,Otro,37,EE.UU.,Estudiante,15,31,0.14,Móvil,0,Sí,No
1905,Otro,18,EE.UU.,Premium,200,65,0.0,Móvil,0,Sí,Sí
1906,Otro,19,IN,Gratis,118,25,0.58,Computadora,48,No,No
1907,Masculino,24,Australia,Familiar,170,23,0.18,Computadora,0,Sí,No
1908,Femenino,43,Australia,Estudiante,264,27,0.56,Computadora,0,Sí,Sí
1909,Otro,16,IN,Familiar,113,68,0.24,Web,0,Sí,No
1910,Otro,20,Alemania,Estudiante,262,86,0.34,Web,0,Sí,Sí
1911,Femenino,22,IN,Gratis,251,18,0.36,Computadora,15,No,No
1912,Otro,43,Alemania,Estudiante,71,84,0.47,Computadora,0,Sí,Sí
1913,Otro,27,Canadá,Premium,133,20,0.05,Web,0,Sí,No
1914,Masculino,38,Australia,Familiar,164,41,0.42,Móvil,0,Sí,Sí
1915,Femenino,31,IN,Gratis,13,8,0.33,Móvil,26,No,No
1916,Otro,29,PK,Gratis,227,31,0.58,Móvil,6,No,No
1917,Otro,59,Alemania,Gratis,286,55,0.0,Móvil,29,No,No
1918,Otro,34,PK,Estudiante,267,70,0.39,Computadora,0,Sí,No
1919,Masculino,24,PK,Familiar,276,46,0.16,Computadora,0,Sí,No
1920,Otro,37,IN,Premium,46,80,0.52,Móvil,0,Sí,No
1921,Masculino,30,Reino Unido,Estudiante,79,1,0.16,Web,0,Sí,No
1922,Otro,27,EE.UU.,Gratis,93,68,0.39,Computadora,36,No,No
1923,Femenino,40,Reino Unido,Premium,27,48,0.41,Móvil,0,Sí,Sí
1924,Masculino,50,Reino Unido,Gratis,133,12,0.27,Web,15,No,No
1925,Masculino,41,EE.UU.,Familiar,210,86,0.03,Móvil,0,Sí,No
1926,Masculino,31,Australia,Premium,229,15,0.3,Computadora,0,Sí,No
1927,Otro,29,Alemania,Gratis,175,13,0.42,Móvil,9,No,Sí
1928,Masculino,31,Canadá,Estudiante,285,5,0.04,Web,0,Sí,No
1929,Otro,19,Reino Unido,Premium,13,70,0.59,Móvil,0,Sí,No
1930,Otro,33,Francia,Familiar,49,89,0.27,Computadora,0,Sí,No
1931,Femenino,30,Canadá,Familiar,193,57,0.39,Móvil,0,Sí,No
1932,Otro,34,PK,Gratis,248,15,0.01,Computadora,19,No,No
1933,Femenino,18,EE.UU.,Gratis,151,33,0.45,Web,14,No,Sí
1934,Masculino,26,PK,Gratis,151,33,0.09,Web,41,No,No
1935,Masculino,26,Francia,Estudiante,29,32,0.26,Móvil,0,Sí,No
1936,Masculino,51,EE.UU.,Familiar,126,63,0.39,Computadora,0,Sí,No
1937,Otro,24,Alemania,Familiar,93,59,0.03,Web,0,Sí,No
1938,Femenino,54,Francia,Gratis,101,91,0.17,Móvil,11,No,No
1939,Otro,50,Australia,Familiar,26,34,0.17,Computadora,0,Sí,Sí
1940,Masculino,59,Canadá,Gratis,97,2,0.56,Computadora,9,No,No
1941,Femenino,26,EE.UU.,Gratis,252,81,0.39,Web,6,No,Sí
1942,Femenino,55,PK,Estudiante,271,21,0.03,Web,0,Sí,No
1943,Otro,36,Canadá,Familiar,140,35,0.37,Web,0,Sí,Sí
1944,Otro,35,Reino Unido,Familiar,235,99,0.45,Computadora,0,Sí,Sí
1945,Otro,19,EE.UU.,Familiar,34,78,0.36,Móvil,0,Sí,No
1946,Masculino,27,Alemania,Premium,75,13,0.46,Computadora,0,Sí,Sí
1947,Masculino,47,Canadá,Estudiante,156,38,0.37,Móvil,0,Sí,No
1948,Femenino,47,Canadá,Premium,107,3,0.15,Computadora,0,Sí,No
1949,Otro,40,Reino Unido,Estudiante,18,84,0.26,Computadora,0,Sí,No
1950,Masculino,25,EE.UU.,Estudiante,213,76,0.42,Móvil,0,Sí,No
1951,Femenino,29,Canadá,Gratis,223,89,0.24,Computadora,16,No,No
1952,Femenino,21,IN,Gratis,286,35,0.55,Computadora,13,No,No
1953,Masculino,38,Alemania,Familiar,31,48,0.23,Web,0,Sí,No
1954,Femenino,46,Canadá,Premium,151,71,0.36,Móvil,0,Sí,No
1955,Masculino,47,Reino Unido,Gratis,243,87,0.27,Computadora,37,No,No
1956,Otro,51,Canadá,Premium,14,5,0.47,Móvil,0,Sí,No
1957,Femenino,52,Australia,Estudiante,225,46,0.15,Computadora,0,Sí,No
1958,Otro,59,Francia,Premium,30,42,0.19,Computadora,0,Sí,No
1959,Femenino,43,EE.UU.,Gratis,294,20,0.46,Computadora,46,No,No
1960,Femenino,24,Reino Unido,Estudiante,192,98,0.44,Computadora,0,Sí,No
1961,Femenino,30,Reino Unido,Gratis,217,12,0.07,Móvil,36,No,No
1962,Masculino,45,Canadá,Gratis,241,12,0.14,Web,5,No,No
1963,Femenino,46,Australia,Familiar,178,24,0.29,Web,0,Sí,No
1964,Otro,36,Alemania,Premium,211,36,0.19,Computadora,0,Sí,Sí
1965,Otro,50,IN,Premium,260,7,0.09,Web,0,Sí,No
1966,Otro,37,Canadá,Gratis,189,77,0.05,Computadora,39,No,No
1967,Femenino,50,Australia,Gratis,236,43,0.3,Web,31,No,No
1968,Masculino,26,Francia,Gratis,181,52,0.48,Móvil,36,No,No
1969,Masculino,24,EE.UU.,Estudiante,118,18,0.5,Web,0,Sí,No
1970,Otro,46,Australia,Premium,124,64,0.11,Computadora,0,Sí,No
1971,Femenino,52,PK,Estudiante,175,28,0.16,Web,0,Sí,Sí
1972,Femenino,53,Reino Unido,Premium,138,66,0.03,Web,0,Sí,No
1973,Otro,56,Francia,Gratis,258,53,0.48,Computadora,24,No,Sí
1974,Masculino,39,Alemania,Familiar,130,36,0.58,Computadora,0,Sí,No
